scan,method,variant,threshold_value,vessel_id,volume_voxels,length_mm,overlap_voxels,corresponding_ids,n_corresponding
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,110,16,0.006000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,111,1,0.006000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,112,73,0.06000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,113,85,0.07200000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,114,123,0.138,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,115,1,0.006000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,116,363,0.35400000000000004,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,117,136,0.13200000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,118,1,0.006000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,119,207,0.17400000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,120,489,0.43800000000000006,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,121,116,0.10200000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,122,101,0.054000000000000006,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,123,57,0.04800000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,124,401,0.37200000000000005,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,125,288,0.19800000000000004,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,126,26,0.054000000000000006,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,127,5,0.018000000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,128,54,0.06600000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,129,85,0.10200000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,130,533,0.4200000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,131,504,0.4080000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,132,88,0.04200000000000001,0,,0
