scan,method,variant,threshold_value,vessel_id,volume_voxels,length_mm,overlap_voxels,corresponding_ids,n_corresponding
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,55,9,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,56,55,0.030000000000000006,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,57,6,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,58,23,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,59,62,0.012000000000000002,50,12,1
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,60,5,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,61,168,0.018000000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,62,12,0.012000000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,63,1,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,64,5,0.012000000000000002,5,12,1
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,65,2,0.012000000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,66,2,0.012000000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,67,1,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,68,4,0.0,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,69,30,0.030000000000000006,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,70,4,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,71,368,0.08400000000000002,263,13,1
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,72,407,0.012000000000000002,369,16,1
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,73,6,0.012000000000000002,0,,0
